x,y,Side,Balls,Strikes
0.578446002771,3.37664202287,L,0,0
0.575012264652,3.37877601704,L,0,0
0.571551316513,3.38088566619,L,0,0
0.568062944031,3.3829710038,L,0,0
0.564546925778,3.38503206247,L,0,0
0.561003032932,3.38706887392,L,0,0
0.557431028972,3.38908146905,L,0,0
0.553830669362,3.39106987795,L,0,0
0.550201701207,3.3930341299,L,0,0
0.546543862905,3.39497425341,L,0,0
0.54285688377,3.39689027625,L,0,0
0.539140483636,3.39878222542,L,0,0
0.535394372444,3.40065012725,L,0,0
0.5316182498,3.40249400733,L,0,0
0.527811804511,3.40431389058,L,0,0
0.523974714093,3.40610980126,L,0,0
0.520106644253,3.40788176299,L,0,0
0.516207248335,3.40962979874,L,0,0
0.51227616674,3.41135393088,L,0,0
0.508313026302,3.41305418115,L,0,0
0.504317439638,3.41473057075,L,0,0
0.500289004443,3.41638312027,L,0,0
0.49622730275,3.41801184975,L,0,0
0.492131900143,3.41961677869,L,0,0
0.488002344912,3.42119792607,L,0,0
0.483838167157,3.42275531033,L,0,0
0.479638877831,3.42428894941,L,0,0
0.475403967721,3.42579886077,L,0,0
0.471132906349,3.42728506138,L,0,0
0.466825140808,3.42874756773,L,0,0
0.462480094505,3.43018639587,L,0,0
0.458097165821,3.43160156139,L,0,0
0.453675726663,3.43299307943,L,0,0
0.449215120919,3.43436096474,L,0,0
0.444714662782,3.43570523162,L,0,0
0.440173634954,3.43702589396,L,0,0
0.435591286705,3.43832296528,L,0,0
0.430966831775,3.4395964587,L,0,0
0.426299446104,3.44084638694,L,0,0
0.421588265376,3.44207276238,L,0,0
0.416832382346,3.44327559701,L,0,0
0.412030843946,3.44445490249,L,0,0
0.407182648126,3.44561069012,L,0,0
0.402286740415,3.44674297085,L,0,0
0.397342010162,3.44785175533,L,0,0
0.392347286427,3.44893705385,L,0,0
0.387301333471,3.44999887642,L,0,0
0.382202845805,3.4510372327,L,0,0
0.37705044275,3.45205213209,L,0,0
0.371842662417,3.45304358366,L,0,0
0.366577955078,3.4540115962,L,0,0
0.361254675799,3.45495617822,L,0,0
0.35587107627,3.45587733794,L,0,0
0.350425295708,3.45677508333,L,0,0
0.344915350698,3.45764942206,L,0,0
0.339339123815,3.45850036157,L,0,0
0.33369435085,3.45932790903,L,0,0
0.327978606427,3.46013207134,L,0,0
0.322189287733,3.46091285519,L,0,0
0.316323596075,3.461670267,L,0,0
0.31037851588,3.46240431295,L,0,0
0.304350790695,3.46311499901,L,0,0
0.298236895639,3.46380233091,L,0,0
0.292033005652,3.46446631413,L,0,0
0.285734958708,3.46510695398,L,0,0
0.27933821299,3.4657242555,L,0,0
0.27283779676,3.46631822355,L,0,0
0.266228249327,3.46688886277,L,0,0
0.259503551106,3.46743617758,L,0,0
0.252657040154,3.46796017221,L,0,0
0.245681311875,3.46846085069,L,0,0
0.238568097471,3.46893821684,L,0,0
0.231308115382,3.4693922743,L,0,0
0.223890887908,3.46982302649,L,0,0
0.216304512471,3.47023047668,L,0,0
0.208535372881,3.47061462791,L,0,0
0.200567770093,3.47097548306,L,0,0
0.192383442981,3.47131304482,L,0,0
0.183960936,3.47162731568,L,0,0
0.175274748927,3.47191829799,L,0,0
0.166294168543,3.47218599387,L,0,0
0.156981622487,3.47243040531,L,0,0
0.147290290401,3.4726515341,L,0,0
0.13716051323,3.47284938185,L,0,0
0.126514160655,3.47302395,L,0,0
0.115245314856,3.47317523984,L,0,0
0.103203782462,3.47330325246,L,0,0
0.0901631697396,3.47340798879,L,0,0
0.0757507619339,3.47348944959,L,0,0
0.0592607223245,3.47354763546,L,0,0
0.0389483565294,3.47358254681,L,0,0
-3.58333364708e-10,3.4735941839,L,0,0
-0.0343326058264,3.4735812428,L,0,0
-0.0547532777454,3.47354241951,L,0,0
-0.0719412103359,3.47347771406,L,0,0
-0.0873164679531,3.47338712649,L,0,0
-0.101469753227,3.4732706569,L,0,0
-0.114718883365,3.47312830535,L,0,0
-0.127259691812,3.47296007197,L,0,0
-0.1392236179,3.47276595688,L,0,0
-0.150704265982,3.47254596023,L,0,0
-0.161771268735,3.47230008218,L,0,0
-0.172478191773,3.47202832292,L,0,0
-0.18286735087,3.47173068263,L,0,0
-0.192972904692,3.47140716154,L,0,0
-0.202822925528,3.47105775986,L,0,0
-0.212440834533,3.47068247783,L,0,0
-0.221846425812,3.47028131569,L,0,0
-0.231056615407,3.46985427369,L,0,0
-0.240086000885,3.46940135211,L,0,0
-0.248947287241,3.46892255119,L,0,0
-0.257651616404,3.46841787122,L,0,0
-0.266208825855,3.46788731245,L,0,0
-0.274627654271,3.46733087517,L,0,0
-0.282915906923,3.46674855964,L,0,0
-0.291080590134,3.46614036611,L,0,0
-0.299128021605,3.46550629485,L,0,0
-0.307063921738,3.4648463461,L,0,0
-0.314893489836,3.46416052007,L,0,0
-0.322621468135,3.463448817,L,0,0
-0.330252195992,3.46271123708,L,0,0
-0.337789656013,3.46194778047,L,0,0
-0.345237513557,3.46115844733,L,0,0
-0.352599150743,3.46034323777,L,0,0
-0.359877695876,3.45950215188,L,0,0
-0.367076049032,3.45863518972,L,0,0
-0.374196904387,3.4577423513,L,0,0
-0.381242769802,3.45682363658,L,0,0
-0.388215984062,3.45587904549,L,0,0
-0.395118732092,3.4549085779,L,0,0
-0.401953058463,3.45391223362,L,0,0
-0.408720879386,3.45289001241,L,0,0
-0.415423993422,3.45184191395,L,0,0
-0.422064091059,3.45076793788,L,0,0
-0.428642763311,3.44966808373,L,0,0
-0.43516150944,3.44854235096,L,0,0
-0.441621743936,3.44739073898,L,0,0
-0.448024802814,3.44621324705,L,0,0
-0.454371949327,3.44500987439,L,0,0
-0.46066437915,3.44378062008,L,0,0
-0.466903225099,3.44252548311,L,0,0
-0.473089561432,3.44124446236,L,0,0
-0.479224407781,3.43993755658,L,0,0
-0.485308732745,3.4386047644,L,0,0
-0.491343457192,3.43724608431,L,0,0
-0.497329457287,3.43586151467,L,0,0
-0.503267567274,3.43445105368,L,0,0
-0.509158582048,3.43301469942,L,0,0
-0.515003259519,3.43155244976,L,0,0
-0.520802322805,3.43006430243,L,0,0
-0.526556462253,3.42855025499,L,0,0
-0.53226633732,3.42701030479,L,0,0
-0.53793257831,3.42544444901,L,0,0
-0.543555787996,3.42385268462,L,0,0
-0.549136543123,3.42223500836,L,0,0
-0.554675395806,3.42059141679,L,0,0
-0.560172874845,3.4189219062,L,0,0
-0.565629486934,3.41722647268,L,0,0
-0.571045717809,3.41550511204,L,0,0
-0.576422033309,3.41375781985,L,0,0
-0.581758880374,3.41198459141,L,0,0
-0.587056687982,3.41018542172,L,0,0
-0.592315868028,3.40836030552,L,0,0
-0.59753681614,3.40650923723,L,0,0
-0.602719912463,3.40463221097,L,0,0
-0.60786552238,3.40272922051,L,0,0
-0.612973997199,3.40080025931,L,0,0
-0.618045674801,3.39884532046,L,0,0
-0.623080880248,3.39686439671,L,0,0
-0.628079926355,3.39485748041,L,0,0
-0.633043114237,3.39282456354,L,0,0
-0.637970733819,3.39076563766,L,0,0
-0.64286306432,3.38868069392,L,0,0
-0.647720374716,3.38656972304,L,0,0
-0.652542924174,3.38443271529,L,0,0
-0.657330962458,3.38226966047,L,0,0
-0.662084730328,3.38008054791,L,0,0
-0.666804459908,3.37786536644,L,0,0
-0.671490375033,3.37562410437,L,0,0
-0.676142691593,3.3733567495,L,0,0
-0.680761617841,3.37106328906,L,0,0
-0.685347354703,3.36874370971,L,0,0
-0.689900096063,3.36639799755,L,0,0
-0.694420029036,3.36402613805,L,0,0
-0.698907334232,3.36162811606,L,0,0
-0.703362186001,3.35920391579,L,0,0
-0.707784752675,3.35675352078,L,0,0
-0.712175196791,3.35427691387,L,0,0
-0.71653367531,3.35177407721,L,0,0
-0.720860339821,3.34924499218,L,0,0
-0.725155336741,3.34668963944,L,0,0
-0.729418807501,3.34410799884,L,0,0
-0.733650888731,3.34150004942,L,0,0
-0.737851712427,3.3388657694,L,0,0
-0.742021406121,3.33620513611,L,0,0
-0.746160093038,3.33351812603,L,0,0
-0.750267892247,3.33080471469,L,0,0
-0.754344918807,3.32806487667,L,0,0
-0.758391283907,3.32529858558,L,0,0
-0.762407095001,3.32250581403,L,0,0
-0.766392455934,3.31968653357,L,0,0
-0.770347467064,3.31684071468,L,0,0
-0.774272225387,3.31396832673,L,0,0
-0.778166824644,3.31106933794,L,0,0
-0.782031355434,3.30814371534,L,0,0
-0.785865905317,3.30519142476,L,0,0
-0.789670558918,3.30221243076,L,0,0
-0.793445398021,3.29920669658,L,0,0
-0.797190501664,3.29617418415,L,0,0
-0.800905946231,3.293114854,L,0,0
-0.804591805535,3.29002866521,L,0,0
-0.808248150906,3.28691557543,L,0,0
-0.811875051268,3.28377554074,L,0,0
-0.815472573216,3.28060851567,L,0,0
-0.819040781098,3.27741445313,L,0,0
-0.822579737076,3.27419330434,L,0,0
-0.826089501205,3.27094501879,L,0,0
-0.829570131498,3.2676695442,L,0,0
-0.833021683987,3.26436682642,L,0,0
-0.836444212791,3.26103680941,L,0,0
-0.839837770171,3.25767943515,L,0,0
-0.843202406595,3.25429464359,L,0,0
-0.846538170787,3.25088237259,L,0,0
-0.849845109791,3.24744255782,L,0,0
-0.853123269012,3.2439751327,L,0,0
-0.856372692278,3.24048002837,L,0,0
-0.859593421882,3.23695717352,L,0,0
-0.862785498635,3.2334064944,L,0,0
-0.865948961907,3.22982791469,L,0,0
-0.869083849677,3.2262213554,L,0,0
-0.87219019857,3.22258673483,L,0,0
-0.875268043908,3.21892396841,L,0,0
-0.878317419739,3.21523296868,L,0,0
-0.881338358888,3.2115136451,L,0,0
-0.884330892986,3.20776590402,L,0,0
-0.887295052512,3.20398964853,L,0,0
-0.890230866827,3.20018477833,L,0,0
-0.89313836421,3.19635118968,L,0,0
-0.89601757189,3.19248877519,L,0,0
-0.898868516077,3.18859742373,L,0,0
-0.901691222001,3.18467702031,L,0,0
-0.904485713932,3.18072744592,L,0,0
-0.90725201522,3.17674857736,L,0,0
-0.909990148316,3.17274028712,L,0,0
-0.912700134806,3.16870244322,L,0,0
-0.915381995434,3.16463490902,L,0,0
-0.918035750129,3.16053754303,L,0,0
-0.920661418035,3.15641019879,L,0,0
-0.92325901753,3.1522527246,L,0,0
-0.925828566253,3.14806496336,L,0,0
-0.928370081127,3.14384675238,L,0,0
-0.930883578385,3.13959792308,L,0,0
-0.933369073587,3.13531830085,L,0,0
-0.935826581643,3.13100770475,L,0,0
-0.938256116837,3.12666594726,L,0,0
-0.940657692845,3.12229283404,L,0,0
-0.943031322755,3.11788816359,L,0,0
-0.945377019086,3.11345172704,L,0,0
-0.947694793807,3.10898330775,L,0,0
-0.949984658356,3.10448268103,L,0,0
-0.952246623656,3.09994961379,L,0,0
-0.954480700136,3.09538386416,L,0,0
-0.956686897741,3.09078518113,L,0,0
-0.958865225955,3.08615330411,L,0,0
-0.961015693813,3.08148796254,L,0,0
-0.96313830992,3.07678887539,L,0,0
-0.96523308246,3.07205575074,L,0,0
-0.967300019217,3.06728828522,L,0,0
-0.969339127585,3.0624861635,L,0,0
-0.971350414583,3.05764905773,L,0,0
-0.97333388687,3.05277662692,L,0,0
-0.975289550755,3.04786851629,L,0,0
-0.977217412214,3.04292435663,L,0,0
-0.979117476897,3.03794376354,L,0,0
-0.980989750144,3.03292633668,L,0,0
-0.982834236996,3.02787165894,L,0,0
-0.984650942207,3.02277929558,L,0,0
-0.986439870252,3.01764879328,L,0,0
-0.988201025341,3.01247967919,L,0,0
-0.98993441143,3.00727145979,L,0,0
-0.991640032226,3.00202361982,L,0,0
-0.993317891204,2.99673562105,L,0,0
-0.994967991612,2.99140690094,L,0,0
-0.996590336483,2.98603687125,L,0,0
-0.998184928641,2.98062491656,L,0,0
-0.999751770714,2.97517039259,L,0,0
-1.00129086514,2.96967262451,L,0,0
-1.00280221417,2.96413090499,L,0,0
-1.0042858199,2.9585444922,L,0,0
-1.00574168423,2.95291260758,L,0,0
-1.00716980894,2.94723443346,L,0,0
-1.00857019563,2.94150911045,L,0,0
-1.00994284578,2.93573573459,L,0,0
-1.01128776072,2.92991335433,L,0,0
-1.01260494165,2.92404096711,L,0,0
-1.01389438966,2.91811751574,L,0,0
-1.01515610573,2.91214188436,L,0,0
-1.01639009071,2.90611289404,L,0,0
-1.01759634536,2.90002929795,L,0,0
-1.01877487035,2.89388977603,L,0,0
-1.01992566624,2.88769292909,L,0,0
-1.02104873352,2.88143727233,L,0,0
-1.02214407261,2.8751212281,L,0,0
-1.02321168382,2.8687431179,L,0,0
-1.02425156743,2.86230115344,L,0,0
-1.02526372363,2.85579342662,L,0,0
-1.02624815257,2.84921789838,L,0,0
-1.02720485432,2.84257238605,L,0,0
-1.02813382892,2.83585454918,L,0,0
-1.02903507635,2.82906187344,L,0,0
-1.02990859656,2.82219165234,L,0,0
-1.03075438946,2.81524096641,L,0,0
-1.03157245492,2.80820665929,L,0,0
-1.03236279278,2.80108531031,L,0,0
-1.03312540285,2.7938732027,L,0,0
-1.03386028492,2.78656628679,L,0,0
-1.03456743877,2.77916013689,L,0,0
-1.03524686415,2.77164990077,L,0,0
-1.0358985608,2.7640302399,L,0,0
-1.03652252845,2.75629525829,L,0,0
-1.03711876681,2.74843841733,L,0,0
-1.03768727561,2.74045243277,L,0,0
-1.03822805454,2.73232914928,L,0,0
-1.03874110334,2.72405938605,L,0,0
-1.03922642169,2.71563274493,L,0,0
-1.03968400933,2.70703736903,L,0,0
-1.04011386596,2.69825963522,L,0,0
-1.04051599133,2.68928375667,L,0,0
-1.04089038516,2.68009126059,L,0,0
-1.0412370472,2.67066028929,L,0,0
-1.04155597723,2.66096464439,L,0,0
-1.041847175,2.65097244746,L,0,0
-1.04211064032,2.64064420744,L,0,0
-1.04234637298,2.62992993442,L,0,0
-1.04255437282,2.61876464397,L,0,0
-1.04273463967,2.60706098015,L,0,0
-1.0428871734,2.5946962777,L,0,0
-1.04301197388,2.58148777575,L,0,0
-1.04310904103,2.56713887257,L,0,0
-1.04317837476,2.55109829707,L,0,0
-1.04321997502,2.53204077937,L,0,0
-1.04323384178,2.49999652701,L,0,0
-1.0432256454,2.37418647742,L,0,0
-1.043201056,2.33421656608,L,0,0
-1.0431600728,2.30518426766,L,0,0
-1.0431026945,2.28155369485,L,0,0
-1.04302891926,2.26127000101,L,0,0
-1.04293874474,2.24330906277,L,0,0
-1.04283216807,2.22707570941,L,0,0
-1.04270918584,2.21218904211,L,0,0
-1.04256979414,2.19838847857,L,0,0
-1.04241398851,2.18548678328,L,0,0
-1.04224176398,2.17334425641,L,0,0
-1.04205311503,2.16185350391,L,0,0
-1.04184803562,2.1509299366,L,0,0
-1.04162651919,2.14050557174,L,0,0
-1.04138855862,2.13052483694,L,0,0
-1.04113414627,2.12094164051,L,0,0
-1.04086327395,2.11171727122,L,0,0
-1.04057593293,2.10281885831,L,0,0
-1.04027211393,2.09421821957,L,0,0
-1.03995180712,2.08589098464,L,0,0
-1.03961500214,2.07781591752,L,0,0
-1.03926168805,2.06997438562,L,0,0
-1.03889185336,2.06234993857,L,0,0
-1.03850548602,2.0549279704,L,0,0
-1.0381025734,2.04769544568,L,0,0
-1.03768310233,2.04064067564,L,0,0
-1.03724705903,2.03375313343,L,0,0
-1.03679442916,2.02702330065,L,0,0
-1.0363251978,2.02044253873,L,0,0
-1.03583934943,2.01400298069,L,0,0
-1.03533686794,2.00769743923,L,0,0
-1.03481773662,2.00151932842,L,0,0
-1.03428193817,1.99546259651,L,0,0
-1.03372945465,1.9895216681,L,0,0
-1.03316026753,1.98369139399,L,0,0
-1.03257435765,1.97796700763,L,0,0
-1.03197170522,1.97234408712,L,0,0
-1.0313522898,1.96681852181,L,0,0
-1.03071609034,1.96138648302,L,0,0
-1.03006308512,1.95604439815,L,0,0
-1.02939325176,1.95078892771,L,0,0
-1.02870656722,1.94561694496,L,0,0
-1.0280030078,1.94052551778,L,0,0
-1.0272825491,1.93551189244,L,0,0
-1.02654516605,1.93057347901,L,0,0
-1.02579083286,1.92570783837,L,0,0
-1.02501952306,1.92091267044,L,0,0
-1.02423120945,1.91618580351,L,0,0
-1.0234258641,1.91152518472,L,0,0
-1.02260345835,1.90692887128,L,0,0
-1.02176396281,1.90239502262,L,0,0
-1.02090734731,1.89792189316,L,0,0
-1.02003358094,1.89350782576,L,0,0
-1.01914263198,1.88915124573,L,0,0
-1.01823446795,1.88485065532,L,0,0
-1.01730905557,1.88060462874,L,0,0
-1.01636636072,1.87641180746,L,0,0
-1.01540634848,1.87227089607,L,0,0
-1.01442898309,1.86818065826,L,0,0
-1.01343422793,1.86413991329,L,0,0
-1.01242204552,1.86014753264,L,0,0
-1.0113923975,1.85620243692,L,0,0
-1.01034524462,1.85230359301,L,0,0
-1.00928054673,1.84845001144,L,0,0
-1.00819826273,1.8446407439,L,0,0
-1.00709835062,1.84087488102,L,0,0
-1.00598076741,1.83715155016,L,0,0
-1.00484546916,1.83346991351,L,0,0
-1.00369241094,1.82982916619,L,0,0
-1.00252154679,1.82622853458,L,0,0
-1.00133282977,1.82266727465,L,0,0
-1.00012621185,1.81914467052,L,0,0
-0.998901643966,1.81566003301,L,0,0
-0.997659075967,1.81221269832,L,0,0
-0.996398456597,1.80880202682,L,0,0
-0.995119733475,1.80542740185,L,0,0
-0.99382285308,1.80208822867,L,0,0
-0.99250776072,1.7987839334,L,0,0
-0.991174400515,1.79551396205,L,0,0
-0.98982271537,1.79227777967,L,0,0
-0.988452646953,1.7890748694,L,0,0
-0.987064135671,1.78590473174,L,0,0
-0.985657120641,1.78276688374,L,0,0
-0.984231539665,1.77966085829,L,0,0
-0.982787329203,1.77658620347,L,0,0
-0.981324424346,1.77354248184,L,0,0
-0.979842758786,1.7705292699,L,0,0
-0.978342264785,1.76754615745,L,0,0
-0.976822873146,1.76459274708,L,0,0
-0.975284513183,1.76166865366,L,0,0
-0.973727112683,1.75877350381,L,0,0
-0.972150597878,1.75590693544,L,0,0
-0.970554893409,1.75306859735,L,0,0
-0.968939922288,1.75025814874,L,0,0
-0.967305605863,1.74747525885,L,0,0
-0.965651863781,1.74471960658,L,0,0
-0.963978613945,1.7419908801,L,0,0
-0.962285772481,1.73928877654,L,0,0
-0.960573253688,1.73661300161,L,0,0
-0.95884097,1.73396326934,L,0,0
-0.957088831941,1.73133930173,L,0,0
-0.955316748079,1.72874082849,L,0,0
-0.953524624977,1.72616758677,L,0,0
-0.951712367149,1.72361932089,L,0,0
-0.949879877003,1.72109578209,L,0,0
-0.948027054794,1.71859672828,L,0,0
-0.94615379857,1.71612192384,L,0,0
-0.944260004115,1.71367113937,L,0,0
-0.942345564889,1.7112441515,L,0,0
-0.940410371977,1.70884074269,L,0,0
-0.938454314018,1.70646070103,L,0,0
-0.936477277147,1.70410382005,L,0,0
-0.934479144932,1.70176989857,L,0,0
-0.932459798298,1.69945874049,L,0,0
-0.930419115464,1.69717015468,L,0,0
-0.92835697187,1.69490395476,L,0,0
-0.926273240096,1.69265995901,L,0,0
-0.924167789791,1.6904379902,L,0,0
-0.922040487588,1.68823787545,L,0,0
-0.919891197024,1.6860594461,L,0,0
-0.917719778451,1.68390253759,L,0,0
-0.915526088946,1.68176698931,L,0,0
-0.91330998222,1.67965264453,L,0,0
-0.911071308522,1.67755935025,L,0,0
-0.908809914535,1.6754869571,L,0,0
-0.90652564328,1.67343531923,L,0,0
-0.904218333999,1.67140429422,L,0,0
-0.901887822051,1.66939374298,L,0,0
-0.899533938793,1.66740352965,L,0,0
-0.897156511459,1.6654335215,L,0,0
-0.894755363036,1.66348358888,L,0,0
-0.892330312134,1.66155360508,L,0,0
-0.889881172851,1.6596434463,L,0,0
-0.887407754632,1.65775299154,L,0,0
-0.884909862122,1.65588212255,L,0,0
-0.882387295015,1.65403072372,L,0,0
-0.879839847898,1.65219868204,L,0,0
-0.877267310081,1.65038588704,L,0,0
-0.874669465429,1.64859223067,L,0,0
-0.872046092182,1.64681760732,L,0,0
-0.869396962768,1.64506191367,L,0,0
-0.866721843611,1.64332504869,L,0,0
-0.864020494925,1.64160691357,L,0,0
-0.861292670504,1.63990741166,L,0,0
-0.858538117502,1.6382264484,L,0,0
-0.855756576199,1.63656393129,L,0,0
-0.852947779765,1.63491976986,L,0,0
-0.850111454003,1.63329387554,L,0,0
-0.847247317089,1.63168616172,L,0,0
-0.844355079297,1.63009654363,L,0,0
-0.841434442707,1.62852493831,L,0,0
-0.838485100906,1.62697126459,L,0,0
-0.835506738673,1.62543544303,L,0,0
-0.832499031645,1.62391739586,L,0,0
-0.829461645972,1.62241704701,L,0,0
-0.826394237951,1.62093432197,L,0,0
-0.823296453646,1.61946914787,L,0,0
-0.820167928483,1.61802145333,L,0,0
-0.817008286834,1.61659116852,L,0,0
-0.81381714157,1.61517822506,L,0,0
-0.810594093597,1.61378255603,L,0,0
-0.807338731364,1.61240409591,L,0,0
-0.804050630351,1.61104278057,L,0,0
-0.80072935252,1.60969854724,L,0,0
-0.797374445747,1.60837133446,L,0,0
-0.793985443219,1.60706108207,L,0,0
-0.790561862789,1.60576773118,L,0,0
-0.787103206315,1.60449122415,L,0,0
-0.783608958938,1.60323150455,L,0,0
-0.780078588336,1.60198851715,L,0,0
-0.776511543931,1.60076220787,L,0,0
-0.772907256042,1.59955252379,L,0,0
-0.769265134995,1.59835941312,L,0,0
-0.765584570181,1.59718282517,L,0,0
-0.761864929049,1.5960227103,L,0,0
